index	red ir
1662	23706	27405
1663	23698	27409
1664	23745	27355
1665	23742	27361
1666	23765	27367
1667	23745	27395
1668	23709	27425
1669	23725	27390
1670	23740	27355
1671	23732	27404
1672	23705	27416
1673	23753	27379
1674	23773	27428
1675	23715	27440
1676	23760	27389
1677	23757	27405
1678	23738	27440
1679	23721	27418
1680	23771	27373
1681	23752	27422
1682	23747	27431
1683	23728	27449
1684	23736	27393
1685	23762	27395
1686	23738	27447
1687	23728	27419
1688	23780	27378
1689	23763	27427
1690	23727	27458
1691	23754	27410
1692	23765	27413
1693	23738	27466
1694	23741	27410
1695	23789	27409
1696	23752	27467
1697	23738	27434
1698	23765	27407
1699	23741	27469
1700	23729	27437
1701	23775	27382
1702	23730	27420
1703	23694	27390
1704	23726	27315
1705	23705	27336
1706	23671	27338
1707	23668	27251
1708	23695	27212
1709	23675	27226
1710	23611	27227
1711	23627	27157
1712	23630	27113
1713	23615	27152
1714	23572	27140
1715	23621	27075
1716	23637	27096
1717	23586	27127
1718	23571	27096
1719	23608	27053
1720	23595	27080
1721	23584	27103
1722	23572	27054
1723	23617	27018
1724	23610	27076
1725	23566	27088
1726	23591	27037
1727	23588	27027
1728	23578	27069
1729	23566	27024
1730	23603	26988
1731	23586	27044
1732	23535	27043
1733	23579	26982
1734	23571	27013
1735	23531	27024
1736	23584	26963
1737	23587	26974
1738	23537	27009
1739	23542	26966
1740	23555	26958
1741	23536	27006
1742	23539	26969
1743	23579	26956
1744	23551	27012
1745	23531	27012
1746	23566	26973
1747	23572	27028
1748	23547	27055
1749	23605	26997
1750	23620	27053
1751	23573	27084
1752	23558	27041
1753	23593	27024
1754	23589	27088
1755	23559	27086
1756	23630	27054
1757	23641	27048
1758	23605	27100
1759	23569	27109
1760	23611	27073
1761	23621	27109
1762	23593	27142
1763	23618	27095
1764	23645	27103
1765	23605	27155
1766	23594	27106
1767	23620	27091
1768	23617	27126
1769	23585	27138
1770	23641	27102
1771	23664	27104
1772	23617	27153
1773	23602	27138
1774	23628	27094
1775	23632	27161
1776	23595	27160
1777	23643	27119
1778	23666	27164
1779	23614	27187
1780	23651	27145
1781	23640	27163
1782	23627	27212
1783	23635	27177
1784	23677	27158
1785	23633	27210
1786	23618	27222
1787	23653	27173
1788	23657	27229
1789	23644	27240
1790	23653	27204
1791	23703	27187
1792	23649	27238
1793	23643	27235
1794	23681	27193
1795	23668	27251
1796	23629	27256
1797	23688	27226
1798	23707	27238
1799	23650	27273
1800	23668	27233
1801	23697	27235
1802	23669	27294
1803	23656	27294
1804	23716	27251
1805	23700	27306
1806	23675	27316
1807	23657	27285
1808	23705	27262
1809	23705	27314
1810	23667	27328
1811	23723	27290
1812	23730	27334
1813	23686	27359
1814	23731	27317
1815	23728	27329
1816	23709	27376
1817	23712	27345
1818	23759	27315
1819	23741	27385
1820	23704	27402
1821	23741	27360
1822	23741	27409
1823	23723	27432
1824	23759	27394
1825	23771	27419
1826	23745	27455
1827	23750	27421
1828	23762	27410
1829	23748	27464
1830	23732	27431
1831	23779	27413
1832	23768	27450
1833	23741	27457
1834	23762	27414
1835	23765	27456
1836	23734	27475
1837	23753	27439
1838	23790	27433
1839	23758	27477
1840	23740	27476
1841	23776	27430
1842	23785	27490
1843	23741	27506
1844	23790	27465
1845	23813	27496
1846	23748	27536
1847	23781	27485
1848	23793	27474
1849	23791	27529
1850	23752	27498
1851	23813	27464
1852	23781	27526
1853	23749	27531
1854	23793	27487
1855	23790	27532
1856	23754	27549
1857	23809	27500
1858	23826	27529
1859	23763	27566
1860	23805	27512
1861	23800	27521
1862	23780	27583
1863	23791	27535
1864	23832	27534
1865	23798	27595
1866	23779	27598
1867	23822	27575
1868	23825	27574
1869	23816	27637
1870	23806	27633
1871	23862	27584
1872	23864	27641
1873	23814	27687
1874	23834	27640
1875	23846	27605
1876	23814	27649
1877	23798	27628
1878	23804	27566
1879	23835	27510
1880	23776	27529
1881	23729	27487
1882	23756	27420
1883	23744	27368
1884	23724	27394
1885	23679	27380
1886	23698	27308
1887	23736	27283
1888	23685	27305
1889	23648	27290
1890	23694	27215
1891	23680	27263
1892	23634	27262
1893	23693	27217
1894	23688	27229
1895	23625	27257
1896	23660	27194
1897	23656	27196
1898	23627	27224
1899	23649	27179
1900	23681	27143
1901	23645	27185
1902	23613	27206
1903	23631	27144
1904	23644	27145
1905	23644	27164
1906	23619	27199
1907	23646	27126
1908	23665	27104
1909	23648	27144
1910	23603	27171
1911	23634	27121
1912	23631	27105
1913	23622	27156
1914	23593	27135
1915	23648	27106
1916	23637	27121
1917	23581	27149
1918	23650	27091
1919	23640	27142
1920	23602	27163
1921	23647	27094
1922	23624	27128
1923	23620	27154
1924	23607	27138
1925	23650	27106
1926	23658	27164
1927	23617	27172
1928	23640	27131
1929	23649	27180
1930	23624	27213
1931	23632	27172
1932	23660	27166
1933	23677	27139
1934	23689	27156
1935	23644	27213
1936	23628	27222
1937	23612	27211
1938	23665	27188
1939	23661	27175
1940	23649	27231
1941	23634	27244
1942	23656	27191
1943	23689	27166
1944	23674	27222
1945	23639	27232
1946	23681	27193
1947	23657	27202
1948	23642	27236
1949	23649	27178
1950	23672	27172
1951	23687	27214
1952	23620	27243
1953	23672	27189
1954	23658	27211
1955	23641	27236
1956	23638	27202
1957	23678	27182
1958	23700	27234
1959	23644	27250
1960	23675	27212
1961	23673	27207
1962	23659	27261
1963	23657	27220
1964	23692	27195
1965	23692	27250
1966	23636	27272
1967	23693	27221
1968	23686	27234
1969	23674	27284
1970	23683	27243
1971	23722	27231
1972	23675	27295
1973	23668	27270
1974	23706	27227
1975	23691	27308
1976	23678	27312
1977	23725	27248
1978	23721	27325
1979	23688	27346
1980	23708	27296
1981	23727	27300
1982	23704	27351
1983	23695	27338
1984	23738	27305
1985	23737	27358
1986	23698	27377
1987	23744	27322
1988	23731	27366
1989	23713	27397
1990	23738	27360
1991	23764	27343
1992	23754	27402
1993	23714	27408
1994	23761	27360
1995	23737	27389
1996	23718	27428
1997	23703	27412
1998	23765	27377
1999	23759	27414
2000	23720	27433
2001	23731	27396
2002	23766	27385
2003	23757	27442
2004	23715	27444
2005	23781	27401
2006	23771	27451
2007	23734	27457
2008	23784	27416
2009	23772	27458
2010	23740	27487
2011	23776	27439
2012	23806	27452
2013	23767	27488
2014	23756	27470
2015	23789	27445
2016	23787	27458
2017	23790	27511
2018	23773	27527
2019	23779	27496
2020	23825	27476
2021	23789	27554
2022	23771	27513
2023	23800	27478
2024	23803	27538
2025	23775	27552
2026	23812	27504
2027	23823	27523
2028	23780	27556
2029	23814	27498
2030	23800	27503
2031	23800	27550
2032	23769	27538
2033	23819	27515
2034	23839	27546
2035	23800	27569
2036	23825	27532
2037	23817	27516
2038	23813	27576
2039	23796	27589
2040	23809	27558
2041	23851	27536
2042	23835	27601
2043	23791	27609
2044	23833	27568
2045	23835	27615
2046	23809	27638
2047	23834	27594
2048	23867	27586
2049	23823	27629
2050	23806	27608
2051	23844	27574
2052	23835	27640
2053	23818	27633
2054	23868	27600
2055	23847	27641
2056	23816	27653
2057	23836	27574
2058	23831	27608
2059	23787	27593
2060	23824	27524
2061	23819	27515
2062	23763	27519
2063	23767	27427
2064	23763	27415
2065	23729	27430
2066	23710	27366
2067	23742	27316
2068	23738	27329
2069	23682	27350
2070	23699	27295
2071	23691	27267
2072	23667	27299
2073	23661	27271
2074	23701	27231
2075	23696	27271
2076	23664	27285
2077	23681	27244
2078	23685	27224
2079	23678	27268
2080	23660	27225
2081	23701	27203
2082	23659	27253
2083	23638	27247
2084	23674	27197
2085	23668	27219
2086	23641	27240
2087	23639	27213
2088	23689	27164
2089	23664	27212
2090	23614	27215
2091	23662	27157
2092	23659	27191
2093	23634	27219
2094	23661	27160
2095	23681	27160
2096	23625	27198
2097	23642	27162
2098	23647	27138
2099	23640	27198
2100	23614	27168
2101	23672	27135
2102	23645	27197
2103	23633	27187
2104	23666	27141
2105	23656	27202
2106	23628	27216
2107	23670	27186
2108	23686	27174
2109	23664	27238
2110	23634	27231
2111	23676	27196
2112	23676	27227
2113	23661	27277
2114	23663	27238
2115	23706	27221
2116	23720	27278
2117	23672	27307
2118	23680	27273
2119	23698	27241
2120	23694	27301
2121	23677	27319
2122	23698	27262
2123	23731	27252
2124	23687	27305
2125	23667	27298
2126	23706	27253
2127	23695	27269
2128	23674	27315
2129	23694	27261
2130	23729	27251
2131	23696	27305
2132	23686	27314
2133	23708	27261
2134	23714	27316
2135	23706	27313
2136	23675	27337
2137	23722	27295
2138	23746	27329
2139	23705	27363
2140	23735	27313
2141	23727	27328
2142	23708	27371
2143	23729	27350
2144	23765	27333
2145	23725	27391
2146	23712	27365
2147	23740	27351
2148	23745	27400
2149	23716	27402
2150	23766	27411
2151	23733	27430
2152	23735	27403
2153	23779	27379
2154	23748	27430
2155	23737	27444
2156	23712	27422
2157	23763	27388
2158	23760	27442
2159	23736	27451
2160	23778	27400
2161	23785	27439
2162	23745	27474
2163	23774	27415
2164	23770	27417
2165	23755	27477
2166	23754	27442
2167	23793	27430
2168	23762	27474
2169	23754	27496
2170	23793	27457
2171	23782	27479
2172	23775	27510
2173	23786	27472
2174	23826	27462
2175	23766	27516
2176	23777	27471
2177	23796	27456
2178	23782	27513
2179	23773	27522
2180	23812	27468
2181	23811	27516
2182	23775	27544
2183	23810	27510
2184	23828	27551
2185	23799	27591
2186	23819	27542
2187	23855	27544
2188	23822	27620
2189	23795	27593
2190	23829	27555
2191	23840	27568
2192	23847	27552
2193	23838	27614
2194	23807	27630
2195	23845	27586
2196	23842	27596
2197	23886	27587
2198	23834	27630
2199	23808	27642
2200	23867	27609
2201	23869	27643
2202	23840	27672
2203	23848	27630
2204	23879	27613
2205	23857	27671
2206	23846	27676
2207	23827	27686
2208	23828	27674
2209	23849	27634
2210	23867	27614
2211	23862	27672
2212	23830	27659
2213	23883	27606
2214	23869	27662
2215	23819	27679
2216	23873	27625
2217	23867	27636
2218	23847	27669
2219	23841	27669
2220	23884	27613
2221	23878	27680
2222	23847	27687
2223	23879	27625
2224	23876	27680
2225	23843	27682
2226	23873	27635
2227	23896	27629
2228	23828	27651
2229	23831	27587
2230	23831	27556
2231	23806	27571
2232	23783	27508
2233	23819	27453
2234	23771	27476
2235	23729	27436
2236	23771	27377
2237	23731	27364
2238	23710	27373
2239	23710	27345
2240	23676	27303
2241	23746	27259
2242	23697	27253
2243	23697	27276
2244	23723	27267
2245	23689	27270
2246	23670	27280
2247	23646	27266
2248	23656	27281
2249	23719	27203
2250	23662	27252
2251	23664	27259
2252	23678	27201
2253	23681	27220
2254	23667	27250
2255	23685	27177
2256	23691	27222
2257	23638	27215
2258	23676	27160
2259	23656	27218
2260	23638	27171
2261	23696	27158
2262	23640	27203
2263	23665	27148
2264	23658	27178
2265	23618	27185
2266	23670	27125
2267	23674	27170
2268	23620	27202
2269	23658	27164
2270	23662	27136
2271	23657	27151
2272	23660	27125
2273	23668	27200
2274	23626	27226
2275	23679	27186
2276	23701	27215
2277	23677	27238
2278	23667	27247
2279	23655	27262
2280	23706	27221
2281	23724	27249
2282	23681	27284
2283	23672	27249
2284	23694	27223
2285	23691	27284
2286	23664	27258
2287	23712	27232
2288	23703	27251
2289	23662	27276
2290	23702	27221
2291	23694	27262
2292	23665	27286
2293	23709	27217
2294	23716	27258
2295	23665	27274
2296	23717	27218
2297	23715	27257
2298	23678	27305
2299	23706	27259
2300	23736	27248
2301	23688	27312
2302	23707	27258
2303	23696	27284
2304	23680	27318
2305	23694	27281
2306	23727	27257
2307	23729	27299
2308	23704	27349
2309	23719	27291
2310	23719	27308
2311	23702	27345
2312	23699	27309
2313	23755	27288
2314	23707	27357
2315	23704	27360
2316	23727	27316
2317	23738	27297
2318	23723	27353
2319	23668	27358
2320	23751	27310
2321	23752	27339
2322	23718	27369
2323	23734	27325
2324	23731	27339
2325	23706	27375
2326	23720	27351
2327	23771	27316
2328	23740	27363
2329	23701	27373
2330	23741	27316
2331	23740	27375
2332	23722	27386
2333	23761	27360
2334	23775	27391
2335	23740	27399
2336	23720	27374
2337	23750	27335
2338	23741	27397
2339	23708	27411
2340	23759	27355
2341	23781	27387
2342	23719	27416
2343	23749	27359
2344	23752	27363
2345	23744	27417
2346	23724	27389
2347	23779	27360
2348	23754	27424
2349	23721	27408
2350	23757	27363
2351	23769	27436
2352	23732	27441
2353	23773	27393
2354	23795	27386
2355	23757	27429
2356	23738	27441
2357	23771	27402
2358	23758	27418
2359	23730	27469
2360	23773	27406
2361	23800	27406
2362	23755	27475
2363	23758	27421
2364	23775	27398
2365	23750	27464
2366	23739	27437
2367	23792	27423
2368	23789	27467
2369	23755	27467
2370	23750	27458
2371	23773	27427
2372	23777	27448
2373	23759	27478
2374	23775	27446
2375	23819	27422
2376	23759	27480
2377	23752	27461
2378	23776	27421
2379	23794	27484
2380	23751	27494
2381	23792	27444
2382	23802	27496
2383	23770	27509
2384	23781	27515
2385	23754	27521
2386	23812	27471
2387	23814	27515
2388	23768	27538
2389	23806	27495
2390	23835	27485
2391	23789	27536
2392	23784	27498
2393	23797	27460
2394	23807	27517
2395	23771	27535
2396	23799	27486
2397	23831	27462
2398	23781	27514
2399	23768	27479
2400	23795	27448
2401	23785	27504
2402	23750	27503
2403	23807	27457
2404	23808	27496
2405	23762	27499
2406	23807	27447
2407	23765	27430
2408	23750	27469
2409	23745	27391
2410	23783	27355
2411	23723	27383
2412	23692	27320
2413	23709	27271
2414	23686	27290
2415	23652	27257
2416	23663	27202
2417	23688	27144
2418	23629	27189
2419	23613	27133
2420	23621	27062
2421	23621	27090
2422	23568	27086
2423	23622	27031
2424	23619	27003
2425	23590	27043
2426	23551	27036
2427	23585	26986
2428	23587	27032
2429	23550	27033
2430	23601	26993
2431	23608	27009
2432	23555	27037
2433	23557	26984
2434	23577	26974
2435	23571	27018
2436	23548	27030
2437	23588	26974
2438	23605	26999
2439	23549	27024
2440	23577	26953
2441	23572	26963
2442	23537	26993
2443	23548	26940
2444	23595	26929
2445	23539	26971
2446	23526	26938
2447	23567	26901
2448	23551	26954
2449	23516	26949
2450	23570	26909
2451	23566	26958
2452	23521	26960
2453	23551	26914
2454	23554	26941
2455	23541	26982
2456	23568	26932
2457	23598	26938
2458	23537	27000
2459	23554	26968
2460	23594	26941
2461	23568	27023
2462	23557	26997
2463	23620	26979
2464	23588	27045
2465	23573	27051
2466	23560	27069
2467	23606	27032
2468	23588	27041
2469	23582	27087
2470	23570	27049
2471	23636	27028
2472	23642	27047
2473	23585	27098
2474	23594	27054
2475	23607	27034
2476	23609	27078
2477	23573	27089
2478	23631	27042
2479	23632	27069
2480	23583	27093
2481	23602	27058
2482	23601	27035
2483	23592	27090
2484	23571	27061
2485	23635	27049
2486	23614	27098
2487	23613	27074
2488	23614	27106
2489	23588	27110
2490	23602	27105
2491	23645	27070
2492	23643	27083
2493	23627	27144
2494	23596	27138
2495	23654	27102
2496	23667	27136
2497	23616	27170
2498	23646	27122
2499	23648	27127
2500	23628	27191
2501	23629	27137
2502	23676	27125
2503	23645	27174
2504	23624	27164
2505	23657	27133
2506	23663	27186
2507	23642	27197
2508	23640	27164
2509	23677	27168
2510	23686	27180
2511	23693	27169
2512	23698	27211
2513	23651	27252
2514	23642	27251
2515	23682	27212
2516	23678	27197
2517	23672	27247
2518	23656	27255
2519	23658	27245
2520	23664	27224
2521	23721	27199
2522	23692	27263
2523	23687	27262
2524	23671	27279
2525	23665	27246
2526	23710	27210
2527	23701	27227
2528	23690	27224
2529	23672	27278
2530	23700	27235
2531	23696	27216
2532	23695	27276
2533	23668	27278
2534	23709	27224
2535	23710	27273
2536	23677	27292
2537	23707	27246
2538	23713	27304
2539	23686	27338
2540	23722	27271
2541	23746	27290
2542	23709	27347
2543	23720	27310
2544	23732	27299
2545	23714	27361
2546	23690	27336
2547	23767	27314
2548	23729	27374
2549	23708	27377
2550	23752	27332
2551	23747	27384
2552	23719	27390
2553	23770	27388
2554	23756	27358
2555	23773	27352
2556	23739	27413
2557	23723	27383
2558	23752	27342
2559	23749	27399
2560	23715	27403
2561	23773	27361
2562	23785	27389
2563	23735	27431
2564	23741	27382
2565	23765	27374
2566	23747	27430
2567	23741	27422
2568	23781	27386
2569	23775	27441
2570	23741	27440
2571	23782	27402
2572	23762	27429
2573	23747	27476
2574	23777	27406
2575	23806	27420
2576	23774	27471
2577	23760	27442
2578	23780	27421
2579	23767	27488
2580	23746	27468
2581	23804	27421
2582	23789	27463
2583	23756	27466
2584	23793	27435
2585	23798	27465
2586	23770	27500
2587	23795	27454
2588	23828	27450
2589	23781	27506
2590	23777	27458
2591	23800	27455
2592	23794	27498
2593	23753	27490
2594	23803	27435
2595	23805	27442
2596	23747	27453
2597	23745	27376
2598	23745	27342
2599	23710	27360
2600	23694	27286
2601	23730	27224
2602	23667	27244
2603	23650	27228
2604	23620	27165
2605	23648	27102
2606	23631	27125
2607	23587	27103
2608	23634	27038
2609	23621	27066
2610	23572	27074
2611	23613	27020
2612	23595	27019
2613	23579	27054
2614	23569	27005
2615	23616	26966
2616	23588	27029
2617	23547	27015
2618	23594	27004
2619	23588	26998
2620	23581	26964
2621	23591	27001
2622	23551	27012
2623	23596	26957
2624	23605	26986
2625	23548	27008
2626	23585	26943
2627	23574	26947
2628	23544	26987
2629	23553	26951
2630	23602	26923
2631	23553	26966
2632	23526	26963
2633	23569	26905
2634	23561	26955
2635	23544	26966
2636	23538	26951
2637	23588	26914
2638	23577	26957
2639	23530	26979
2640	23585	26931
2641	23581	26970
2642	23547	27007
2643	23589	26950
2644	23572	26999
2645	23549	27005
2646	23598	26968
2647	23625	27012
2648	23561	27043
2649	23606	27003
2650	23607	26985
2651	23614	26995
2652	23608	27036
2653	23583	27064
2654	23590	27064
2655	23584	27049
2656	23632	27004
2657	23632	27026
2658	23576	27083
2659	23633	27063
2660	23600	27086
2661	23626	27043
2662	23623	27028
2663	23609	27088
2664	23600	27109
2665	23599	27065
2666	23650	27049
2667	23641	27103
2668	23624	27103
2669	23610	27126
2670	23645	27084
2671	23644	27081
2672	23642	27125
2673	23610	27136
2674	23664	27107
2675	23683	27129
2676	23636	27151
2677	23619	27148
2678	23658	27116
2679	23653	27134
2680	23636	27181
2681	23638	27148
2682	23688	27114
2683	23671	27179
2684	23627	27189
2685	23686	27141
2686	23663	27139
2687	23665	27209
2688	23656	27169
2689	23682	27142
2690	23691	27185
2691	23652	27217
2692	23663	27170
2693	23691	27167
2694	23664	27215
2695	23630	27200
2696	23692	27163
2697	23694	27197
2698	23638	27233
2699	23660	27174
2700	23676	27155
2701	23675	27206
2702	23639	27216
2703	23689	27177
2704	23703	27204
2705	23662	27232
2706	23663	27188
2707	23687	27172
2708	23682	27228
2709	23656	27237
2710	23707	27182
2711	23711	27243
